i;Weights;BCW;CCW
569;892.0;0.08433048433048433;0.33821931112141174
570;1339.0;0.10564102564102565;0.2914257928203921
571;1466.0;0.10176638176638175;0.2989870407408874
572;697.0;0.08592592592592592;0.33109913105651506
573;1054.0;0.08205128205128205;0.0686869666730722
574;589.0;0.07498575498575498;0.36396157580341015
575;1210.0;0.0817094017094017;0.16148039420150595
576;984.0;0.09344729344729347;0.3136487921086982
577;1463.0;0.08558404558404559;0.33190807439439995
578;1244.0;0.08706552706552706;0.1487236025239921
579;963.0;0.08307692307692308;0.14214161718647478
580;884.0;0.08307692307692308;0.34320453768095965
581;1089.0;0.07475783475783476;0.36329400994139294
582;700.0;0.0750997150997151;0.37637531688671555
583;1193.0;0.0776068376068376;0.36300958798795613
584;915.0;0.0662108262108262;0.39404430128647877
585;827.0;0.06814814814814814;0.3852272472288986
586;1303.0;0.1043874643874644;0.29471762332721774
587;1227.0;0.07361823361823362;0.07086079478231253
588;1838.0;0.09492877492877493;0.3118359765816359
589;883.0;0.0668945868945869;0.39360415014375977
590;1529.0;0.0750997150997151;0.367751426294408
591;633.0;0.06849002849002848;0.3854066029219966
592;1334.0;0.11794871794871796;0.2654456315612502
593;1255.0;0.10153846153846154;0.3005856044488952
594;588.0;0.11544159544159543;0.27515193116135
595;995.0;0.062336182336182336;0.4058277593819873
596;1357.0;0.08763532763532762;0.33355570649918537
597;623.0;0.0841025641025641;0.34078473611743126
598;1293.0;0.07122507122507123;0.3750903751927154
599;602.0;0.07168091168091169;0.3740385585640354
600;1218.0;0.06883190883190883;0.3825350125473772
601;1592.0;0.08182336182336182;0.3482068448712828
602;1078.0;0.08193732193732194;0.15336692156771534
603;1184.0;0.07133903133903134;0.37813938007750925
604;1446.0;0.08341880341880342;0.15061082824280295
605;1825.0;0.08638176638176638;0.3308067762654971
606;742.0;0.06575498575498576;0.39447006355169073
607;1271.0;0.10974358974358973;0.2830935135709553
608;815.0;0.06974358974358974;0.3809552829647822
609;467.0;0.08763532763532762;0.3323273877132721
610;1552.0;0.08296296296296297;0.34555881056601584
611;836.0;0.08569800569800569;0.33373203633595416
612;818.0;0.08239316239316238;0.16030480438886438
613;991.0;0.0858119658119658;0.1585847342658392
614;723.0;0.076011396011396;0.18083714566093362
615;1585.0;0.09435897435897436;0.3145735496309381
616;845.0;0.08729344729344729;0.03866879828197699
617;902.0;0.06871794871794872;0.3847634489741401
618;1107.0;0.10746438746438747;0.28965544513673913
619;1000.0;0.07111111111111111;0.3778354641294107
620;1168.0;0.089002849002849;0.1708439071121642
621;886.0;0.07908831908831909;0.09757053741537651
622;1503.0;0.08136752136752136;0.15399164859655345
623;952.0;0.06905982905982905;0.38521536508720217
624;1403.0;0.11464387464387464;0.2713486236086056
625;738.0;0.09037037037037035;0.32716006992783425
626;717.0;0.076011396011396;0.2433914406720557
627;1926.0;0.07794871794871795;0.055442060533826706
628;1759.0;0.06837606837606838;0.3846677820829921
629;649.0;0.07817663817663817;0.3602770989734691
630;1549.0;0.08945868945868947;0.15006947944336865
631;1216.0;0.07316239316239316;0.36991139484848257
632;1330.0;0.09903133903133902;0.30174880445304014
633;1507.0;0.09082621082621083;0.019360040754592796
634;911.0;0.07156695156695157;0.37356372121508685
635;714.0;0.07076923076923076;0.3767061393966993
636;1048.0;0.07282051282051283;0.37554754248882355
637;1168.0;0.07886039886039888;0.3555984004250965
638;681.0;0.08341880341880341;0.34124541787989177
639;1042.0;0.08501424501424502;0.3459954361788587
640;1015.0;0.07555555555555556;0.36698948170972734
641;1143.0;0.07418803418803419;0.36852636008369827
642;646.0;0.07122507122507121;0.3778240339195988
643;1958.0;0.12763532763532764;0.08768124858705521
644;1255.0;0.07293447293447294;0.3695505924178907
645;658.0;0.07646723646723647;0.36648732784498333
646;800.0;0.09903133903133902;0.15178275265271868
647;793.0;0.07339031339031338;0.36952800111464945
648;816.0;0.07293447293447293;0.37015731999337664
649;1609.0;0.08148148148148147;0.34532256584858906
650;1366.0;0.09116809116809117;0.32068595710331166
651;1603.0;0.0872934472934473;0.09581636569547175
652;1302.0;0.10928774928774929;0.09112162982329941
653;681.0;0.06666666666666667;0.1005761923931734
654;656.0;0.08227920227920225;0.34302875955567175
655;945.0;0.07635327635327635;0.36177144197552213
656;559.0;0.0686039886039886;0.3856981627004257
657;882.0;0.08011396011396012;0.3496141115939292
658;542.0;0.06769230769230769;0.39132850221480026
659;1494.0;0.08193732193732194;0.349369210083503
660;490.0;0.074985754985755;0.3674325490237379
661;1405.0;0.06849002849002848;0.2525885298032466
662;895.0;0.06746438746438746;0.38708531354253983
663;1110.0;0.11806267806267805;0.2641793118821068
664;723.0;0.0725925925925926;0.37574363629066915
665;1024.0;0.07076923076923076;0.3799610246342119
666;1119.0;0.10347578347578347;0.020148327234001128
667;685.0;0.08831908831908832;0.22670537448561573
668;943.0;0.08387464387464387;0.34212150102046773
669;1157.0;0.07475783475783476;0.3648109879543718
670;735.0;0.11635327635327634;0.12661841510368962
671;1266.0;0.08786324786324785;0.327357906127061
672;1023.0;0.11817663817663818;0.2659060131067265
673;1653.0;0.0858119658119658;0.33828777069918764
674;692.0;0.0701994301994302;0.38053649954206065
675;542.0;0.06632478632478632;0.39293771777551084
676;1230.0;0.09264957264957266;0.3171631982652078
677;991.0;0.07179487179487179;0.16756308306436193
678;1682.0;0.09481481481481481;0.00951507449605337
679;1094.0;0.10564102564102565;0.2938270376398297
680;1316.0;0.10222222222222223;0.29288013877065666
681;723.0;0.07965811965811966;0.35747335095034843
682;1048.0;0.0735042735042735;0.1578476736057055
683;1416.0;0.08262108262108263;0.3453866385089636
684;783.0;0.08968660968660969;0.020596700171863665
685;649.0;0.07544159544159544;0.36336754522405135
686;1511.0;0.07783475783475782;0.3580451617018839
687;1117.0;0.06803418803418804;0.3849372127896918
688;1262.0;0.0792022792022792;0.3576868234002253
689;1293.0;0.07008547008547009;0.37978709061843363
690;909.0;0.07156695156695157;0.383198521785407
691;1760.0;0.08319088319088319;0.17521747017851996
692;328.0;0.0842165242165242;0.15169381599631523
693;677.0;0.07384615384615384;0.3731417549502981
694;442.0;0.06689458689458688;0.3923267165080168
695;307.0;0.07019943019943019;0.3811115484466817
696;1192.0;0.08797720797720797;0.1599637905033814
697;1017.0;0.07452991452991452;0.3697537830644108
698;939.0;0.06917378917378916;0.38218620235321527
699;1064.0;0.0766951566951567;0.24480837736790503
700;1604.0;0.08353276353276354;0.1382433202404415
701;1045.0;0.06962962962962964;0.38139171594635407
702;1600.0;0.06883190883190883;0.38613140232933296
703;1418.0;0.09321937321937321;0.32347050775279274
704;920.0;0.09378917378917377;0.14511460442311433
705;1045.0;0.07931623931623931;0.35002780429614516
706;747.0;0.06541310541310542;0.39655846305489
707;963.0;0.09094017094017094;0.32348030536556177
708;979.0;0.06803418803418804;0.38555596121334373
709;1373.0;0.07578347578347577;0.3644335535744937
710;1013.0;0.07566951566951569;0.36191808979486134
711;629.0;0.09230769230769231;0.3222379283467737
712;1762.0;0.07532763532763533;0.09853955643915044
713;1266.0;0.06997150997150997;0.3801633638920193
714;752.0;0.07236467236467235;0.16654486117037368
715;139.0;0.10188034188034188;0.30080129971988906
716;961.0;0.09401709401709402;0.3155903701387962
717;995.0;0.07965811965811966;0.35706732685378806
718;997.0;0.10849002849002849;0.28872767539013855
719;1320.0;0.09823361823361824;0.3102254696678873
720;1578.0;0.10313390313390312;0.2982283769822805
721;440.0;0.06826210826210827;0.3903257109872959
722;1130.0;0.0945868945868946;0.31470454753637794
723;1359.0;0.07076923076923076;0.3768957351065553
724;1015.0;0.08262108262108263;0.03280898473833317
725;1862.0;0.08376068376068375;0.012366064993562896
726;1144.0;0.0660968660968661;0.39449188630240106
727;647.0;0.07806267806267807;0.3667897435539136
728;1397.0;0.070997150997151;0.37987558860440457
729;1278.0;0.08193732193732194;0.018959255754016417
730;1138.0;0.07236467236467237;0.37124127102469406
731;1712.0;0.09287749287749288;0.3163273319689106
732;622.0;0.06928774928774928;0.1490229504510245
733;749.0;0.06643874643874643;0.39126781805560384
734;1699.0;0.09846153846153846;0.04672454469440304
735;731.0;0.06860398860398861;0.38491368819081906
736;1218.0;0.06792022792022792;0.3856639668497357
737;758.0;0.07954415954415953;0.3507002796869355
738;1295.0;0.0921937321937322;0.32069664209410326
739;1045.0;0.07430199430199431;0.3665167592425169
740;376.0;0.07635327635327636;0.36898389491281686
741;1294.0;0.08205128205128205;0.07142515659699401
742;785.0;0.07658119658119658;0.3612358799057369
743;1077.0;0.07487179487179486;0.37038765195248624
744;981.0;0.0660968660968661;0.39264460727160266
745;1694.0;0.10609686609686611;0.29330590230026876
746;1207.0;0.0662108262108262;0.39229528688969073
747;1088.0;0.09914529914529915;0.30361759266457583
748;1296.0;0.08034188034188035;0.3492014609017333
749;920.0;0.0727065527065527;0.37129937885165193
750;871.0;0.07737891737891739;0.36158056243317993
751;1027.0;0.09082621082621083;0.32489431946416586
752;378.0;0.08615384615384615;0.3367537184281832
753;749.0;0.08284900284900285;0.3437743247143685
754;841.0;0.06997150997150997;0.10247148951748736
755;1186.0;0.06849002849002848;0.3866175687518644
756;1253.0;0.1101994301994302;0.20213549202306794
757;506.0;0.0880911680911681;0.3353164980893596
758;806.0;0.07145299145299146;0.3799099990132743
759;838.0;0.08387464387464388;0.0969584384074284
760;924.0;0.06666666666666667;0.3917944659340534
761;1548.0;0.08934472934472934;0.3304429611848466
762;1266.0;0.09162393162393162;0.3229065395873072
763;1687.0;0.07373219373219374;0.15719717328038474
764;139.0;0.06746438746438746;0.388189305577284
765;1626.0;0.0997150997150997;0.1431365103291488
766;1384.0;0.08022792022792023;0.34602093793184063
767;831.0;0.09082621082621083;0.3274115141590087
768;1602.0;0.06962962962962962;0.099855185702176
769;760.0;0.07407407407407407;0.3668028889372569
770;647.0;0.0768091168091168;0.35718518954901946
771;1136.0;0.08729344729344729;0.33295168533426367
772;752.0;0.07794871794871795;0.36254485871377923
773;984.0;0.07247863247863247;0.374931805033516
774;667.0;0.08683760683760683;0.23188085560585825
775;501.0;0.06461538461538462;0.10087907413962255
776;570.0;0.06575498575498576;0.3969443280646146
777;971.0;0.10142450142450142;0.30080523142612237
778;1197.0;0.0766951566951567;0.3582857679942726
779;640.0;0.06746438746438746;0.3901994589353907
780;1877.0;0.09276353276353275;0.32519697950078275
781;956.0;0.07977207977207978;0.09722356479120707
782;560.0;0.09059829059829061;0.32077987504751837
783;945.0;0.08;0.35211781968627975
784;1150.0;0.08113960113960114;0.3500588694974522
785;973.0;0.08444444444444445;0.33862728098695377
786;681.0;0.08113960113960114;0.34962561066171427
787;1138.0;0.08433048433048433;0.3426089693599938
788;411.0;0.06985754985754984;0.38002197511403984
789;1503.0;0.08535612535612536;0.33187711659466806
790;1104.0;0.06666666666666667;0.10066932290640694
791;1077.0;0.08125356125356127;0.3501029627250682
792;954.0;0.07715099715099714;0.06818325304484167
793;1037.0;0.0684900284900285;0.38375390906519835
794;840.0;0.0807977207977208;0.35239102197383393
795;774.0;0.08672364672364673;0.3303806190153142
796;936.0;0.07965811965811966;0.35364728046091815
797;991.0;0.06962962962962962;0.38014843840375534
798;440.0;0.06849002849002848;0.38456999253459684
799;1007.0;0.08945868945868946;0.148752648223172
800;1971.0;0.11509971509971512;0.27730105458489746
801;1297.0;0.07236467236467237;0.14738016564074105
802;1085.0;0.07783475783475782;0.35904297640281735
803;1414.0;0.09413105413105415;0.09404151470690586
804;802.0;0.08877492877492878;0.14831893545014715
805;1214.0;0.09162393162393163;0.32205386494533284
806;410.0;0.07646723646723647;0.3656970758255597
807;1284.0;0.107008547008547;0.2870003425977118
808;1011.0;0.09367521367521367;0.31857584992700355
809;841.0;0.07464387464387465;0.36737385413645535
810;849.0;0.07646723646723647;0.36194954670536994
811;442.0;0.06905982905982906;0.3868276570524061
812;918.0;0.09937321937321937;0.3024941955823334
813;1023.0;0.06678062678062678;0.3927200439162703
814;911.0;0.09264957264957266;0.03742741000057506
815;679.0;0.07008547008547009;0.15927783346651123
816;979.0;0.089002849002849;0.33064697894485373
817;967.0;0.07304843304843303;0.37035755441381135
818;1282.0;0.08934472934472934;0.3363774758610791
819;1342.0;0.0652991452991453;0.3964967927257283
820;768.0;0.08262108262108263;0.34923803687762167
821;928.0;0.07464387464387465;0.3672808593019478
822;1230.0;0.10347578347578347;0.09217050821824009
823;740.0;0.07202279202279202;0.3761343330603235
824;820.0;0.09014245014245013;0.09561007876948663
825;785.0;0.07692307692307691;0.360982273143692
826;861.0;0.07270655270655271;0.12092664949851012
827;1041.0;0.06917378917378916;0.38565804365406453
828;935.0;0.0727065527065527;0.37109794315622197
829;1530.0;0.12000000000000001;0.2627657899624606
830;677.0;0.06621082621082622;0.39350633657934114
831;911.0;0.06894586894586895;0.38447096291791033
832;704.0;0.07601139601139603;0.09857964086963535
833;830.0;0.10074074074074073;0.1504152576336338
834;1081.0;0.09641025641025641;0.30439586450259004
835;465.0;0.07954415954415955;0.3563945656031116
836;1067.0;0.06814814814814815;0.3853171290565412
837;1080.0;0.08056980056980058;0.35103208864592855
838;1075.0;0.07042735042735043;0.3780011996449041
839;974.0;0.07065527065527064;0.14840060200526695
840;922.0;0.09504273504273505;0.022348133278429907
841;1036.0;0.12262108262108262;0.26367473884555487
842;993.0;0.09811965811965812;0.31053768950486843
843;1052.0;0.08729344729344729;0.14928310046143237
844;1629.0;0.08877492877492878;0.13939206253304226
845;1448.0;0.07293447293447294;0.24739790403421474
846;1639.0;0.10165242165242165;0.2939559367874511
847;1371.0;0.10632478632478631;0.2849630492537361
848;1196.0;0.08945868945868946;0.07708686026115759
849;963.0;0.07464387464387465;0.37759410274795635
850;1046.0;0.09925925925925926;0.3031613369928537
851;499.0;0.08433048433048433;0.3462217077232274
852;560.0;0.07179487179487179;0.3785927424255042
853;1113.0;0.08113960113960114;0.15188536858325483
854;962.0;0.09207977207977208;0.14759904405698696
855;1134.0;0.07076923076923076;0.10583105405377319
856;1722.0;0.08455840455840455;0.068350166370703
857;777.0;0.07202279202279203;0.3751534788014848
858;1041.0;0.08364672364672367;0.09465239232763123
859;1244.0;0.08695156695156696;0.33245894384804314
860;745.0;0.074985754985755;0.3658443228713474
861;1121.0;0.10484330484330485;0.2910294869840859
862;927.0;0.0678062678062678;0.15949661368070725
863;846.0;0.07863247863247863;0.23768158057872596
864;1633.0;0.06894586894586895;0.3823088617622158
865;1448.0;0.09857549857549858;0.04273358004237805
866;1223.0;0.09686609686609685;0.3110147766751596
867;1205.0;0.08843304843304843;0.3300503281214045
868;1204.0;0.07441595441595442;0.09841737313602177
869;1327.0;0.07601139601139602;0.1448917195164106
870;1034.0;0.10358974358974359;0.29772444038930634
871;742.0;0.06757834757834758;0.10039517894267415
872;1387.0;0.11133903133903134;0.2786183976710049
873;927.0;0.07088319088319087;0.3798818446050421
874;722.0;0.11373219373219373;0.2748987010166513
875;1088.0;0.08683760683760686;0.3353782984639379
876;1296.0;0.11304843304843305;0.271890144573278
877;913.0;0.08558404558404559;0.3377544326960659
878;738.0;0.07737891737891738;0.16483646221787082
879;1052.0;0.07737891737891739;0.37047547060458696
880;1414.0;0.06962962962962962;0.0943749593510466
881;1325.0;0.09242165242165241;0.027421938080291593
882;922.0;0.07817663817663817;0.09785299634018856
883;1410.0;0.08273504273504273;0.34757088047597123
884;1382.0;0.10803418803418806;0.145719064226541
885;533.0;0.09481481481481481;0.3219307055284996
886;854.0;0.09356125356125357;0.31675348839792405
887;736.0;0.07692307692307693;0.07059196938321781
888;1102.0;0.08216524216524217;0.3455356685171662
889;1148.0;0.10792022792022793;0.06470485724357179
890;1084.0;0.08501424501424502;0.33875264525814325
891;1140.0;0.09572649572649572;0.21861312050214346
892;1104.0;0.07908831908831909;0.35310639203922856
893;1004.0;0.0750997150997151;0.3635499326348358
894;542.0;0.0807977207977208;0.34608116669283356
895;656.0;0.10131054131054132;0.2967428743809578
896;1043.0;0.06826210826210827;0.387854319274478
897;788.0;0.12706552706552707;0.017887889138841897
898;1125.0;0.07019943019943019;0.37943143176607835
899;1383.0;0.09173789173789174;0.3229544551352588
900;1205.0;0.09287749287749288;0.3178266599476242
901;1202.0;0.08524216524216524;0.3335906880741785
902;1145.0;0.1076923076923077;0.20691448261303003
903;891.0;0.08034188034188033;0.23872721552520068
904;1003.0;0.07065527065527066;0.37719120978413545
905;736.0;0.09606837606837607;0.309013094046432
906;1409.0;0.09982905982905982;0.09321417061336516
907;718.0;0.1078062678062678;0.2822744239276301
908;1293.0;0.06632478632478632;0.09865327769839487
909;1023.0;0.07874643874643875;0.3605253428818614
910;1011.0;0.07794871794871794;0.35734138405887855
911;1007.0;0.07452991452991453;0.3672152094034915
912;729.0;0.08011396011396012;0.3535303107260105
913;1776.0;0.06962962962962964;0.37935021648415657
914;965.0;0.07703703703703704;0.36428475885285655
915;781.0;0.07282051282051283;0.09828842667773416
916;716.0;0.09435897435897436;0.3132195728665909
917;1132.0;0.0841025641025641;0.09630337941684815
918;610.0;0.08683760683760683;0.33698096266571903
919;1746.0;0.06849002849002848;0.3841890326666494
920;692.0;0.07327635327635328;0.37013258158358797
921;891.0;0.10655270655270657;0.2876241757916384
922;1303.0;0.09059829059829061;0.2219312467580119
923;1250.0;0.10564102564102565;0.29527575252647725
924;921.0;0.07886039886039885;0.1635021780508069
925;1364.0;0.07225071225071225;0.3752511666702328
926;1100.0;0.08273504273504273;0.08415722413460791
927;1072.0;0.07042735042735043;0.09973303061337965
928;590.0;0.0708831908831909;0.3791110196235947
929;872.0;0.08102564102564103;0.3495814596451129
930;922.0;0.07156695156695157;0.37653763806588986
931;1295.0;0.08569800569800569;0.13980933114333485
932;1453.0;0.08262108262108263;0.34260826284239543
933;1184.0;0.09299145299145299;0.0998138041323288
934;863.0;0.07897435897435898;0.14359067973613054
935;818.0;0.06928774928774929;0.38209198825804397
936;1027.0;0.06666666666666668;0.010549188337298733
937;895.0;0.06757834757834758;0.38749218279715386
938;1589.0;0.08866096866096866;0.33043928558137153
939;1600.0;0.07008547008547009;0.3825371062144093
940;1013.0;0.07361823361823362;0.3686864585211601
941;825.0;0.07452991452991452;0.3648954680086743
942;477.0;0.067008547008547;0.38918980751267535
943;321.0;0.06575498575498576;0.3980556140819453
944;841.0;0.06837606837606838;0.38546461354845624
945;569.0;0.08660968660968661;0.3353215540779907
946;774.0;0.07623931623931623;0.09873397633332093
947;1416.0;0.07612535612535612;0.359790414438444
948;1116.0;0.07076923076923076;0.09947749159205346
949;831.0;0.0758974358974359;0.24169480990772424
950;1261.0;0.06894586894586895;0.383213028437057
951;1428.0;0.07019943019943022;0.376963394148962
952;1304.0;0.07851851851851853;0.3589439213104317
953;1679.0;0.11817663817663818;0.2667387220378223
954;374.0;0.10552706552706553;0.2913755595928203
955;2061.0;0.09606837606837607;0.15237957315717982
956;1102.0;0.06643874643874643;0.3922203835244855
957;938.0;0.07851851851851853;0.3621978496145965
958;1004.0;0.07726495726495726;0.09814002862399318
959;1293.0;0.07133903133903134;0.37838012718536224
960;1227.0;0.08957264957264958;0.09518839090368891
961;970.0;0.0668945868945869;0.391541313214475
962;1829.0;0.083988603988604;0.3428862729625209
963;820.0;0.07692307692307691;0.0683674659327918
964;1464.0;0.08501424501424502;0.34108110125268376
965;1000.0;0.06427350427350427;0.3992175243212415
966;1011.0;0.07840455840455841;0.36054490823987445
967;1132.0;0.07076923076923076;0.37589768450439215
968;879.0;0.06974358974358974;0.38276218757425085
969;742.0;0.0784045584045584;0.3550011131389685
970;1145.0;0.09276353276353276;0.3126622737645287
971;987.0;0.07407407407407407;0.3686187619254369
972;877.0;0.07339031339031339;0.15720457092128332
973;374.0;0.07327635327635328;0.3699304431273437
974;1400.0;0.06928774928774929;0.3825949408602739
975;1229.0;0.07441595441595442;0.09844063229109928
976;1009.0;0.08353276353276354;0.160097977551781
977;1491.0;0.07282051282051281;0.24565586700599415
978;1188.0;0.07202279202279203;0.3780249894036091
979;534.0;0.07282051282051281;0.37028350345959676
980;1326.0;0.0939031339031339;0.1455472036019502
981;840.0;0.09002849002849003;0.32120986125324635
982;909.0;0.07737891737891739;0.3577090526914624
983;1009.0;0.07304843304843305;0.3709838288708975
984;1200.0;0.070997150997151;0.1473814946220378
985;458.0;0.07863247863247863;0.35971636122200173
986;1157.0;0.08763532763532764;0.12195863846487434
987;1007.0;0.06803418803418804;0.010545645660124666
988;1111.0;0.07931623931623931;0.09676217009738536
989;1206.0;0.0717948717948718;0.09936441621927472
990;581.0;0.07122507122507121;0.3799845053653026
991;838.0;0.08433048433048433;0.33943119115226167
992;649.0;0.09002849002849002;0.3251787959796595
993;1452.0;0.07270655270655271;0.24872437319699045
994;855.0;0.09002849002849003;0.14829842451067726
995;1427.0;0.10415954415954418;0.20754657707622656
996;1553.0;0.12216524216524215;0.13306780878859936
997;1114.0;0.10495726495726496;0.09174082118752544
998;1287.0;0.06586894586894587;0.15064821628832345
999;1080.0;0.1143019943019943;0.13664044114642573
