i;Weights;BCW;CCW
570;836.0;0.0815954415954416;0.008882602609635845
571;1117.0;0.14096866096866095;0.009162372870374925
572;1087.0;0.11373219373219373;0.006193684068152104
573;911.0;0.13492877492877492;0.012294485916364816
574;957.0;0.09287749287749288;0.011352965331984276
575;1277.0;0.1060968660968661;0.007587288764211103
576;1029.0;0.07225071225071227;0.00736948386350927
577;1375.0;0.11703703703703704;0.006390968107374383
578;896.0;0.11783475783475783;0.007680223621127521
579;919.0;0.09128205128205126;0.010924971984125476
580;1231.0;0.0833048433048433;0.005009874212770395
581;878.0;0.08843304843304843;0.009911897740391815
582;1114.0;0.10074074074074074;0.009166996160603198
583;1183.0;0.11703703703703704;0.005963581121249436
584;780.0;0.10062678062678063;0.012359345257689301
585;1042.0;0.11042735042735041;0.00993159611276135
586;1288.0;0.08455840455840456;0.00588754056694494
587;942.0;0.101994301994302;0.00988545197435419
588;1159.0;0.08182336182336182;0.006231675707907315
589;867.0;0.07669515669515671;0.0076226109856171054
590;991.0;0.07623931623931625;0.006846140921163244
591;874.0;0.07817663817663817;0.008906137447554292
592;794.0;0.08102564102564103;0.008702623845854159
593;882.0;0.08968660968660967;0.01086953675648383
594;973.0;0.15327635327635325;0.006099507733687035
595;750.0;0.09470085470085471;0.0109039381638861
596;1066.0;0.08740740740740742;0.00878708587060236
597;1136.0;0.11407407407407408;0.005687305897032701
598;1317.0;0.09652421652421651;0.004906373926786837
599;1181.0;0.10017094017094018;0.005150131518582694
600;948.0;0.07806267806267807;0.00985661795254689
601;786.0;0.12524216524216525;0.010357202614767306
602;750.0;0.1013105413105413;0.014988045766820684
603;874.0;0.08615384615384615;0.009695182338835815
604;961.0;0.09538461538461537;0.009345492973169915
605;1384.0;0.10723646723646724;0.005532055084965389
606;665.0;0.11908831908831909;0.012945709106464642
607;1020.0;0.127977207977208;0.005237839543822067
608;868.0;0.09356125356125355;0.010998833513015295
609;998.0;0.1231908831908832;0.008059701837205504
610;901.0;0.10222222222222221;0.010479206227132418
611;1135.0;0.11384615384615386;0.006070812053474195
612;968.0;0.08626780626780627;0.008086041257542764
613;727.0;0.10222222222222221;0.009205971666443344
614;650.0;0.1272934472934473;0.01340999615190074
615;1227.0;0.10039886039886042;0.007278425667530047
616;880.0;0.09139601139601139;0.005310025121674048
617;1020.0;0.08877492877492878;0.010484415197961484
618;844.0;0.10746438746438745;0.008337781352135845
619;982.0;0.11452991452991454;0.009427057129620333
620;1076.0;0.10039886039886038;0.0074898369400312826
621;913.0;0.11749287749287748;0.009306797183049035
622;1397.0;0.09538461538461539;0.00425834931114267
623;1202.0;0.09207977207977208;0.006423273695867048
624;910.0;0.10860398860398861;0.01123421790015371
625;952.0;0.08182336182336182;0.007436387014199872
626;1165.0;0.08877492877492878;0.005632073978414838
627;1118.0;0.1054131054131054;0.009113072459782727
628;907.0;0.07430199430199431;0.007627224681733586
629;1388.0;0.0841025641025641;0.004191862361476589
630;1428.0;0.08843304843304843;0.003995386779028298
631;960.0;0.10518518518518517;0.011738432561038929
632;1208.0;0.12524216524216525;0.005336001027584226
633;730.0;0.10951566951566953;0.011704930625824627
634;916.0;0.0858119658119658;0.007476292436225712
635;1182.0;0.09173789173789174;0.005137718097886189
636;650.0;0.08638176638176638;0.009035402841470667
637;922.0;0.12433048433048433;0.020983723699082222
638;1069.0;0.11578347578347578;0.008226433246603741
639;1446.0;0.09675213675213676;0.005355881862496114
640;1107.0;0.10837606837606836;0.0051815370665380155
641;1420.0;0.09059829059829061;0.0044268221673664015
642;992.0;0.0766951566951567;0.007366576450551004
643;949.0;0.08968660968660969;0.009997636067055336
644;910.0;0.09128205128205129;0.009239268230642961
645;1475.0;0.09846153846153846;0.003873834615890666
646;1033.0;0.09492877492877493;0.008755940170680676
647;1451.0;0.0858119658119658;0.004180226605959776
648;848.0;0.09584045584045585;0.008172137756254706
649;1240.0;0.13094017094017094;0.005658894637883095
650;1142.0;0.11783475783475783;0.007559380655104949
651;991.0;0.10108262108262107;0.008107135674638409
652;939.0;0.08353276353276354;0.008855540524752972
653;1242.0;0.09173789173789174;0.005276516291559674
654;1014.0;0.13207977207977206;0.011082692839891238
655;949.0;0.11042735042735041;0.016399606936097873
656;627.0;0.09880341880341881;0.013635032242909082
657;1153.0;0.11817663817663818;0.008511099343617844
658;892.0;0.0807977207977208;0.006832215994427319
659;922.0;0.13002849002849;0.011253242948341562
660;1140.0;0.08968660968660969;0.006816361293447168
661;1248.0;0.07566951566951567;0.004983814850320854
662;1072.0;0.10883190883190884;0.009184062511804592
663;826.0;0.13344729344729345;0.005869437892017811
664;960.0;0.09002849002849002;0.006656511820189805
665;1235.0;0.08649572649572651;0.004793375703973889
666;659.0;0.09652421652421654;0.011928928055429996
667;1059.0;0.12615384615384617;0.014424723729190592
668;711.0;0.12501424501424502;0.01425482759565513
669;1155.0;0.1094017094017094;0.012407699751743939
670;1002.0;0.10267806267806268;0.009093604211925368
671;896.0;0.1460968660968661;0.032517845974863575
672;843.0;0.15133903133903134;0.007103242402015024
673;1091.0;0.09606837606837607;0.007927493249134962
674;1202.0;0.09242165242165244;0.006873002843327237
675;640.0;0.11566951566951565;0.014752567463660382
676;1106.0;0.11794871794871795;0.0074911944221054405
677;858.0;0.08364672364672365;0.00839078446393288
678;981.0;0.08991452991452993;0.004793011621080155
679;849.0;0.13732193732193732;0.011189354406276615
680;718.0;0.08774928774928775;0.012045030102945964
681;887.0;0.10233618233618234;0.013780018269484051
682;1034.0;0.0996011396011396;0.01118615222476649
683;1188.0;0.09242165242165241;0.0050449875941659394
684;781.0;0.12854700854700857;0.008107538355897673
685;1191.0;0.09025641025641026;0.005970093164348118
686;756.0;0.12524216524216525;0.010580568510737352
687;788.0;0.09333333333333334;0.010600011873595628
688;1023.0;0.0735042735042735;0.008233904879877083
689;1196.0;0.1288888888888889;0.00542706579185838
690;831.0;0.10074074074074073;0.014766047921098003
691;1306.0;0.10404558404558405;0.0056859040898612845
692;967.0;0.14894586894586895;0.009527803427397515
693;1164.0;0.09994301994301995;0.005155702421164984
694;971.0;0.08558404558404559;0.008548182871390413
695;779.0;0.09071225071225071;0.010812758823022945
696;1368.0;0.08763532763532764;0.004575079854743778
697;1134.0;0.09606837606837607;0.0078725877843232
698;841.0;0.10313390313390312;0.014871421073900534
699;858.0;0.08148148148148149;0.008625576226501468
700;1113.0;0.10153846153846154;0.008773111474687385
701;773.0;0.09903133903133902;0.012493124702354483
702;797.0;0.08888888888888889;0.009948890426206659
703;1149.0;0.09356125356125357;0.006923982881426561
704;859.0;0.07327635327635328;0.008544054326166117
705;822.0;0.10051282051282051;0.009886440840578005
706;937.0;0.0849002849002849;0.00963541917515918
707;1096.0;0.07680911680911683;0.004780466592117201
708;1220.0;0.08763532763532764;0.004946841434646026
709;1133.0;0.09720797720797719;0.007020249756002641
710;791.0;0.0833048433048433;0.008549419326778572
711;1182.0;0.11054131054131054;0.005131084088682924
712;834.0;0.10472934472934474;0.015124450219733184
713;1310.0;0.08045584045584046;0.0043399351760582665
714;842.0;0.08467236467236468;0.007890498469079747
715;1215.0;0.1256980056980057;0.003643888156485382
716;920.0;0.0907122507122507;0.007012587323611085
717;859.0;0.09150997150997152;0.010733241291150927
718;1300.0;0.14096866096866098;0.0052385699348017475
719;1447.0;0.10814814814814815;0.004135204200666514
720;1194.0;0.08695156695156694;0.0056534378439096105
721;1039.0;0.07988603988603987;0.007763637124525884
722;1065.0;0.07532763532763534;0.006655375053309558
723;949.0;0.11521367521367522;0.010032797529307282
724;811.0;0.11133903133903135;0.008357385020629477
725;1194.0;0.12672364672364672;0.00801212493318303
726;862.0;0.07475783475783475;0.009358537667211887
727;1208.0;0.10917378917378918;0.005032918824235479
728;885.0;0.0849002849002849;0.008626736985886112
729;967.0;0.0961823361823362;0.0074221481926517955
730;679.0;0.08900284900284901;0.011053393757593252
731;1263.0;0.08512820512820513;0.004503613857524024
732;1070.0;0.07943019943019944;0.007098624969656
733;1201.0;0.0849002849002849;0.0051938936361087895
734;800.0;0.13037037037037036;0.008405753973928778
735;888.0;0.09002849002849003;0.008418721473062399
736;965.0;0.09948717948717949;0.005780662006249806
737;707.0;0.1500854700854701;0.015469026381684126
738;1420.0;0.11396011396011396;0.007868549451324215
739;1327.0;0.08364672364672365;0.0039579124788543234
740;1185.0;0.09652421652421651;0.0051176775671006825
741;941.0;0.08239316239316238;0.008476583575462028
742;762.0;0.11293447293447294;0.010045822164080656
743;960.0;0.0849002849002849;0.00815444608633213
744;950.0;0.10450142450142451;0.010098775882691336
745;1638.0;0.09128205128205129;0.00428040097612471
746;698.0;0.09743589743589744;0.011872499205214089
747;1418.0;0.09834757834757835;0.005055580861121712
748;1020.0;0.10256410256410256;0.007752356878657607
749;1082.0;0.1013105413105413;0.008728876550454661
750;969.0;0.1003988603988604;0.011480033147089772
751;1015.0;0.14245014245014243;0.005376118149514725
752;1211.0;0.09378917378917379;0.0052901361249947055
753;1478.0;0.08774928774928774;0.0042348950225951625
754;851.0;0.09538461538461539;0.009801215605278382
755;769.0;0.07464387464387465;0.00798353409225242
756;1342.0;0.11703703703703704;0.00479983877494574
757;969.0;0.15236467236467238;0.005931995355914119
758;1497.0;0.08193732193732194;0.004706079796769829
759;1106.0;0.09196581196581197;0.00681672034735128
760;858.0;0.10404558404558405;0.014282569618953833
761;1266.0;0.0817094017094017;0.004826761496939719
762;860.0;0.08455840455840456;0.009514037767455368
763;1266.0;0.09504273504273505;0.006669230399789617
764;1305.0;0.08307692307692308;0.004968028627517922
765;1189.0;0.13435897435897437;0.00755183426630451
766;848.0;0.08262108262108263;0.008158264995750827
767;973.0;0.13230769230769232;0.009818171967076158
768;1133.0;0.07977207977207978;0.005365940777260359
769;920.0;0.0921937321937322;0.010392888204427554
770;951.0;0.0978917378917379;0.009639460937765089
771;777.0;0.07133903133903134;0.008669170297816508
772;1098.0;0.101994301994302;0.008280162002245748
773;912.0;0.0792022792022792;0.008465972795386315
774;1227.0;0.08444444444444445;0.0062347505352502285
775;1007.0;0.10267806267806269;0.006106746321691879
776;977.0;0.09139601139601139;0.007168695320279959
777;743.0;0.10324786324786325;0.008184954777277782
778;561.0;0.1427920227920228;0.014108462837519003
779;1100.0;0.07578347578347577;0.006642383886047809
780;1004.0;0.09116809116809117;0.005835944522182875
781;1568.0;0.08991452991452992;0.003917509381334457
782;1391.0;0.12125356125356125;0.005817737491801898
783;896.0;0.11236467236467237;0.007449184954131264
784;811.0;0.10450142450142451;0.008729539463441825
785;990.0;0.08079772079772081;0.008584335479059445
786;1145.0;0.08341880341880342;0.005047943467972338
787;1085.0;0.11794871794871795;0.005828259100352253
788;1122.0;0.10518518518518517;0.005714194351937673
789;923.0;0.07122507122507121;0.007672672623238487
790;1285.0;0.08558404558404559;0.004967668504601992
791;682.0;0.10575498575498575;0.016696585458882876
792;1083.0;0.09766381766381767;0.008442921338238055
793;487.0;0.0823931623931624;0.013975676855649889
794;1380.0;0.09413105413105415;0.00402145579721214
795;1122.0;0.13116809116809117;0.007451825935654115
796;958.0;0.10655270655270656;0.013947538155002883
797;953.0;0.0939031339031339;0.00609073200068088
798;759.0;0.08717948717948719;0.011367903327348904
799;1209.0;0.10256410256410256;0.006456259538929757
800;1102.0;0.0776068376068376;0.006725395958573927
801;656.0;0.08364672364672365;0.01053977427922295
802;1234.0;0.09333333333333334;0.006856857371952445
803;987.0;0.07361823361823362;0.006936718852601525
804;985.0;0.1460968660968661;0.028779988612868127
805;922.0;0.13868945868945867;0.015357801967081242
806;928.0;0.07943019943019942;0.009586378808155454
807;1036.0;0.07772079772079774;0.006822694062838658
808;743.0;0.13321937321937322;0.007534898823115165
809;739.0;0.13754985754985755;0.009429644505522194
810;1201.0;0.09515669515669514;0.005248498830224431
811;1011.0;0.08467236467236468;0.007298690887003655
812;899.0;0.11965811965811966;0.006664207801008536
813;911.0;0.08011396011396012;0.007501130769807316
814;911.0;0.14552706552706554;0.010667685146081051
815;823.0;0.08478632478632477;0.009157742233457292
816;824.0;0.10586894586894588;0.014934025773297888
817;707.0;0.12980056980056978;0.021629806159974393
818;1151.0;0.0970940170940171;0.00757434590761489
819;791.0;0.11623931623931626;0.011145096469629993
820;1185.0;0.07475783475783475;0.00420421534519161
821;1034.0;0.06757834757834758;0.0066754111862566195
822;1065.0;0.14188034188034188;0.007246392926961865
823;800.0;0.0833048433048433;0.008761649756956416
824;1280.0;0.08729344729344729;0.005753419057499094
825;1199.0;0.0978917378917379;0.007860086735197285
826;1007.0;0.09390313390313391;0.0050947868842845185
827;718.0;0.09378917378917379;0.0094806371079611
828;959.0;0.10222222222222223;0.009718255329377094
829;959.0;0.0961823361823362;0.007164078668864992
830;970.0;0.07111111111111111;0.007273085587921185
831;1055.0;0.08467236467236468;0.00567343219377723
832;1039.0;0.13105413105413105;0.015956575767948455
833;880.0;0.15236467236467238;0.005096506961951145
834;1011.0;0.09128205128205126;0.007569957338375777
835;906.0;0.12433048433048433;0.017201763496308437
836;1093.0;0.07749287749287749;0.005954453707793633
837;919.0;0.10267806267806269;0.01120444026178023
838;618.0;0.11817663817663818;0.01353857634488619
839;883.0;0.08968660968660967;0.007100746425818907
840;1240.0;0.10655270655270656;0.005062399118017815
841;1238.0;0.0766951566951567;0.006404808506322184
842;1404.0;0.12091168091168092;0.004088736101460515
843;980.0;0.1516809116809117;0.005915383334532838
844;1265.0;0.08148148148148149;0.004558648787371132
845;682.0;0.11612535612535613;0.011426508128670292
846;1106.0;0.1313960113960114;0.009289980500794534
847;1156.0;0.09720797720797719;0.005803125210367983
848;1222.0;0.1060968660968661;0.0056405458753211665
849;922.0;0.09903133903133902;0.019782413883019954
850;1003.0;0.11042735042735043;0.012566471418220442
851;901.0;0.09435897435897436;0.012326686383334505
852;668.0;0.0741880341880342;0.009519788827383014
853;707.0;0.09675213675213676;0.013065998476442213
854;872.0;0.08786324786324785;0.006899748595271549
855;1340.0;0.11703703703703704;0.005432953560134498
856;1285.0;0.07794871794871794;0.004238799487012218
857;788.0;0.10962962962962963;0.017919721570023514
858;1091.0;0.12056980056980057;0.013007870704938898
859;800.0;0.11532763532763533;0.008053604420032046
860;954.0;0.14074074074074072;0.009852623615525139
861;861.0;0.08376068376068378;0.006326826792679787
862;842.0;0.08706552706552707;0.007958118848494459
863;1347.0;0.09356125356125357;0.006741719961605752
864;1351.0;0.10689458689458688;0.0055570656430902155
865;1093.0;0.10928774928774929;0.004601113279579135
866;1462.0;0.11566951566951567;0.005143533898330956
867;1601.0;0.09173789173789174;0.0039499106782363135
868;908.0;0.10017094017094016;0.009823535451857272
869;1566.0;0.09196581196581197;0.0037689032313513965
870;1053.0;0.14689458689458693;0.006159474975670583
871;774.0;0.07464387464387465;0.00891407857289896
872;1307.0;0.09242165242165244;0.005366562482613723
873;1249.0;0.09857549857549858;0.004967861282460251
874;1209.0;0.11008547008547008;0.010401754235969476
875;1316.0;0.09242165242165244;0.004790830472602114
876;769.0;0.12843304843304842;0.007233828708232019
877;811.0;0.10176638176638175;0.006972509688578693
878;880.0;0.08991452991452992;0.008210036128662647
879;1149.0;0.10689458689458688;0.008373985126153628
880;772.0;0.11304843304843305;0.010834272553860023
881;964.0;0.1462108262108262;0.01467414348000464
882;858.0;0.09401709401709402;0.00988198250163607
883;1034.0;0.08421652421652422;0.005846654965607812
884;1027.0;0.08193732193732194;0.007514793824600816
885;800.0;0.09606837606837607;0.009012333308801409
886;1422.0;0.12512820512820513;0.007082232180123025
887;870.0;0.10062678062678064;0.009592108786188826
888;787.0;0.15190883190883195;0.01853189948316647
889;953.0;0.14096866096866095;0.012201725221259004
890;1021.0;0.1557834757834758;0.005749821094006591
891;901.0;0.12182336182336183;0.010570995601099378
892;813.0;0.089002849002849;0.009598327323703106
893;801.0;0.08102564102564101;0.009189991076146299
894;1117.0;0.11259259259259259;0.00888976973771469
895;959.0;0.11715099715099714;0.012677744237012331
896;1002.0;0.08455840455840456;0.007221580230769784
897;519.0;0.13162393162393163;0.017883292249758154
898;659.0;0.07293447293447293;0.008814551480919279
899;1286.0;0.10347578347578347;0.0054283094695048
900;991.0;0.11133903133903135;0.006754923721791262
901;1316.0;0.12170940170940171;0.008181733281034994
902;758.0;0.12341880341880342;0.014569893219137764
903;1119.0;0.12068376068376069;0.006330395645594968
904;698.0;0.10598290598290598;0.010456856819823923
905;973.0;0.13527065527065527;0.008125867201621994
906;1371.0;0.11635327635327634;0.003908107151521413
907;1298.0;0.09549857549857549;0.005473919272841353
908;707.0;0.10176638176638175;0.012785256514060159
909;990.0;0.083988603988604;0.008014048444950767
910;933.0;0.09247863247863249;0.009139661350076569
911;1008.0;0.09230769230769231;0.008642178114827927
912;996.0;0.1427920227920228;0.011503879016789053
913;951.0;0.10495726495726496;0.010589862003198402
914;875.0;0.0953846153846154;0.006632806546927463
915;733.0;0.13880341880341882;0.011256600188833945
916;1060.0;0.12501424501424502;0.006106689264712001
917;1000.0;0.12159544159544158;0.01023475155987175
918;1060.0;0.11361823361823363;0.0062316276874419315
919;808.0;0.09333333333333334;0.01026615169806487
920;661.0;0.11566951566951568;0.01750574010549077
921;929.0;0.09584045584045585;0.009422966592411859
922;1296.0;0.11452991452991454;0.006027697610012297
923;1049.0;0.12774928774928776;0.006904179269454862
924;1138.0;0.08364672364672365;0.004237297827424115
925;1182.0;0.10712250712250712;0.0066995698315963316
926;765.0;0.06723646723646724;0.010618561742122386
927;901.0;0.14005698005698003;0.008117818224209436
928;903.0;0.09675213675213676;0.010838025646112049
929;845.0;0.08945868945868946;0.009359730178064084
930;1307.0;0.11088319088319089;0.004344169022063734
931;991.0;0.1247863247863248;0.007992055601355205
932;985.0;0.13002849002849004;0.008894996200497154
933;1066.0;0.0978917378917379;0.006448809964057116
934;858.0;0.09538461538461537;0.008691075924488373
935;788.0;0.08056980056980058;0.010064915391990732
936;1235.0;0.11544159544159543;0.005664876769044682
937;901.0;0.12843304843304842;0.010901758486416021
938;909.0;0.08353276353276354;0.006590013704840287
939;960.0;0.09196581196581197;0.007221439252664856
940;1343.0;0.08763532763532764;0.004551838463358128
941;1047.0;0.08854700854700856;0.00690782386927511
942;730.0;0.09492877492877493;0.010777907709876015
943;983.0;0.08512820512820513;0.009971643555253802
944;902.0;0.1427920227920228;0.010716694720661404
945;743.0;0.11680911680911682;0.008689977209012205
946;995.0;0.0888888888888889;0.006658838380376318
947;1539.0;0.08968660968660969;0.00621373186323693
948;1316.0;0.07658119658119658;0.003962462253993814
949;811.0;0.08877492877492878;0.009614212918876583
950;1087.0;0.10176638176638177;0.005760971784145069
951;711.0;0.09242165242165241;0.010939052774802303
952;1085.0;0.08296296296296296;0.004470787316697967
953;1064.0;0.11635327635327634;0.011344347872024025
954;931.0;0.12444444444444444;0.004724914541034209
955;1032.0;0.14780626780626782;0.012564847200793358
956;859.0;0.09037037037037036;0.00966932961603835
957;1213.0;0.09014245014245015;0.004836451230963922
958;830.0;0.09675213675213676;0.010133225085110852
959;1006.0;0.11247863247863246;0.011793599919218554
960;1093.0;0.10598290598290597;0.009120381388867387
961;898.0;0.08262108262108263;0.01011421047001658
962;987.0;0.12638176638176638;0.009649787720475592
963;1143.0;0.12706552706552707;0.007909882512846701
964;1184.0;0.09971509971509972;0.004674537556104259
965;849.0;0.0931054131054131;0.008748803825450608
966;925.0;0.09811965811965812;0.011837298413880338
967;922.0;0.08376068376068375;0.008410388346964719
968;956.0;0.0825071225071225;0.006678207077402193
969;1395.0;0.11065527065527067;0.004569932250697768
970;956.0;0.09242165242165241;0.009125564943815766
971;805.0;0.09185185185185185;0.01155092190785314
972;978.0;0.07874643874643875;0.008485137071432135
973;957.0;0.09766381766381765;0.00672737865611711
974;919.0;0.07054131054131055;0.008203787732415988
975;819.0;0.10153846153846154;0.014612188030379636
976;922.0;0.08672364672364673;0.006810967785861369
977;987.0;0.08307692307692306;0.008752362065336245
978;787.0;0.07464387464387465;0.007580966929159386
979;839.0;0.1272934472934473;0.008486133520450273
980;928.0;0.12638176638176638;0.007602033710416333
981;1316.0;0.12364672364672363;0.007143918400283765
982;727.0;0.08854700854700856;0.010033194219862736
983;1033.0;0.08227920227920228;0.007804572486566252
984;1035.0;0.09880341880341881;0.012022972066656952
985;1296.0;0.12843304843304842;0.0051162766549663445
986;977.0;0.09082621082621083;0.009579260055987159
987;788.0;0.101994301994302;0.015234590900564305
988;890.0;0.08433048433048433;0.008368794539979373
989;909.0;0.12569800569800568;0.01025131847568961
990;1123.0;0.09105413105413104;0.008962963796290298
991;1261.0;0.0849002849002849;0.004878574294316313
992;801.0;0.09470085470085471;0.00856917860101301
993;892.0;0.0898005698005698;0.008702740591863625
994;1205.0;0.10666666666666666;0.0054348363191083346
995;777.0;0.08330484330484332;0.009068658036060738
996;875.0;0.0833048433048433;0.012015551188375924
997;1020.0;0.13572649572649573;0.005730864032914819
998;1160.0;0.0849002849002849;0.007998833498941342
999;1304.0;0.1478062678062678;0.004474886431082787
